Date,Arabica,parkinson_vol,garman_klass_vol,RVB,RVG,RSK_5d,RKU_5d,RVB_5d,RVG_5d,RSK_22d,RKU_22d,RVB_22d,RVG_22d,parkinson_vol_rolling_5,parkinson_vol_rolling_22,garman_klass_vol_rolling_5,garman_klass_vol_rolling_22,ONI_dummy,TempIndo_first,PrecIndo_first,TempViet_first,PrecViet_first,TempBras_first,PrecBras_first,ONI_first,ADS_Index_first,VIX_first,GEPU_ppp_first,GSCI_Commodity_squared_return,Soybean_squared_return,Corn_squared_return,Wheat_squared_return,Diesel_squared_return,IDRUSD_squared_return,EURUSD_squared_return,BRLUSD_squared_return,CHFUSD_squared_return,VNDUSD_squared_return,Germany_squared_return,US_squared_return,France_squared_return,coffee_index,coffee_index_squared_return,ONI_dummy_rolling_5,ONI_dummy_rolling_22,TempIndo_first_rolling_5,TempIndo_first_rolling_22,PrecIndo_first_rolling_5,PrecIndo_first_rolling_22,TempViet_first_rolling_5,TempViet_first_rolling_22,PrecViet_first_rolling_5,PrecViet_first_rolling_22,TempBras_first_rolling_5,TempBras_first_rolling_22,PrecBras_first_rolling_5,PrecBras_first_rolling_22,ONI_first_rolling_5,ONI_first_rolling_22,ADS_Index_first_rolling_5,ADS_Index_first_rolling_22,VIX_first_rolling_5,VIX_first_rolling_22,GEPU_ppp_first_rolling_5,GEPU_ppp_first_rolling_22,GSCI_Commodity_squared_return_rolling_5,GSCI_Commodity_squared_return_rolling_22,Soybean_squared_return_rolling_5,Soybean_squared_return_rolling_22,Corn_squared_return_rolling_5,Corn_squared_return_rolling_22,Wheat_squared_return_rolling_5,Wheat_squared_return_rolling_22,Diesel_squared_return_rolling_5,Diesel_squared_return_rolling_22,IDRUSD_squared_return_rolling_5,IDRUSD_squared_return_rolling_22,EURUSD_squared_return_rolling_5,EURUSD_squared_return_rolling_22,BRLUSD_squared_return_rolling_5,BRLUSD_squared_return_rolling_22,CHFUSD_squared_return_rolling_5,CHFUSD_squared_return_rolling_22,VNDUSD_squared_return_rolling_5,VNDUSD_squared_return_rolling_22,Germany_squared_return_rolling_5,Germany_squared_return_rolling_22,US_squared_return_rolling_5,US_squared_return_rolling_22,France_squared_return_rolling_5,France_squared_return_rolling_22,coffee_index_rolling_5,coffee_index_rolling_22,coffee_index_squared_return_rolling_5,coffee_index_squared_return_rolling_22,RV_rolling_5,RV_rolling_22,Arabica_rolling_5,Arabica_rolling_22,,
04/10/2016,177,0.007338925,0.007224241,0.00042903,0,-0.899381432,2.468748739,9.07811E-05,4.01615E-05,0.992065316,3.022564021,2.98866E-05,0.000104464,0.005917235,0.006548133,0.0064922,0.006961704,1,0.3,-11.3,0.2,8.1,-1.1,2.7,-0.06,-0.039018,0.34,-22.9207337,0.917248046,0.932064286,11.79754113,3.546799429,0,0.285097108,0.126195572,0.573011514,1.378789182,0.000181097,1.056385455,0.67815899,1.500792484,1762.181424,2.217032678,1,1,-0.08,0.045454545,0.02,-0.004545455,-0.12,-0.05,0.64,0.05,-0.06,-0.068181818,0.04,0.668181818,-0.012,-0.006818182,-0.0147906,-0.003714636,-0.174,0.061818182,-4.58414674,-0.683201045,2.278253963,2.625812724,0.461928808,2.569263465,3.535307078,3.268121207,1.76278098,2.360036428,0.005173668,0.323048196,0.201556844,0.162242791,0.053737604,0.134607673,0.432824467,1.172632632,0.405901566,0.285968646,0.000546654,0.000920674,0.563066246,1.029598408,0.575335728,0.59823539,0.440997238,1.167049082,1745.381277,1669.003945,0.794516834,0.960738411,0.000130943,0.000134351,180.65,177.8,,
05/10/2016,177.8,0.012157525,0.008337991,0,0.000331601,-0.25348098,2.163828951,9.07811E-05,7.47407E-05,1.014882963,2.716853492,2.84648E-05,0.000119537,0.007443139,0.00667325,0.007253345,0.006914697,1,-0.4,0.4,-0.3,-0.4,1.4,-14.7,0,-0.00913,-0.64,0,1.324250154,0.532520485,0.020673113,7.563453328,0,0.015171564,0,0.082955486,0.14672914,0.000125689,0.101805724,0.183762224,0.085419665,1754.153432,0.208494648,1,1,-0.14,0.027272727,-0.86,-0.022727273,-0.3,-0.040909091,1.86,-0.218181818,0.1,-0.054545455,-0.92,-1.05E-15,-0.012,-0.006818182,-0.0150148,-0.004196818,-0.022,0.027727273,-4.58414674,-0.683201045,2.116370365,2.670292656,0.481844398,2.590123229,3.345893396,3.139337484,2.475418308,2.566501439,0.005173668,0.323048196,0.137946816,0.162822451,0.032203635,0.133912915,0.445212829,1.171767151,0.38418912,0.2925595,0.000562743,0.00072063,0.564136252,0.994530418,0.529555596,0.604858227,0.449400803,1.14768304,1749.541029,1675.103298,0.754275019,0.887255053,0.000165522,0.000148002,179.73,177.9409091,,
06/10/2016,176.15,0.004227195,0.004725939,1.23548E-05,0,-0.251897872,2.101724412,9.32521E-05,7.47407E-05,1.023299651,2.738054021,2.78624E-05,0.000119537,0.007265316,0.006482953,0.006995343,0.00674718,1,-0.5,9.9,-0.6,1,-0.5,6.9,0,-0.008858,-0.15,0,0.317825205,0.153346086,3.565370131,5.620058375,0,0.006531594,0.267651215,0.000193637,0.090883654,5.04E-06,0.025770731,0.002334799,0.048260272,1761.269694,0.163911651,1,1,-0.06,0.013636364,0.18,0.309090909,-0.56,-0.036363636,0.84,0.013636364,-0.02,-0.159090909,0.96,0.313636364,-0.012,-0.006818182,-0.0150884,-0.004685682,0.09,-0.027727273,-4.58414674,-0.683201045,0.670053231,2.58095859,0.39587707,2.566652339,3.9664826,3.297397384,3.57175644,2.818065606,0.005173668,0.323048196,0.138582236,0.161011104,0.085729933,0.139795004,0.440123082,1.138944281,0.400838619,0.276357373,0.000514547,0.000702353,0.460051943,0.992044508,0.474200301,0.592406003,0.342055191,1.145319347,1751.65904,1681.611677,0.589234167,0.894091167,0.000167993,0.000147399,178.48,178.1727273,,
07/10/2016,177.2,0.007235765,0.005439116,0,4.24836E-05,-0.251385656,2.100047991,9.32521E-05,7.48169E-05,1.025781708,2.712563288,2.66865E-05,0.000121468,0.007273981,0.006519065,0.006418015,0.006659074,1,-1,14.6,0,-7.6,0.4,-6.3,0,-0.008588,0.64,0,0.506855705,0.082379972,0.134866999,0.196159118,0.014545091,0.000237203,0.191184884,0.109822695,0.003152924,5.04E-06,0.547875713,0.106270414,0.456997045,1750.838956,0.352822874,1,1,-0.34,-0.013636364,2.48,0.9,-0.22,-0.063636364,-0.3,-0.786363636,-0.02,-0.140909091,-0.06,0.018181818,-0.012,-0.006818182,-0.0150112,-0.005181318,-0.108,-0.006818182,-4.58414674,-0.683201045,0.624185396,2.589442538,0.356746468,2.1730494,3.988850684,3.230093349,3.479531321,2.807961845,0.008082687,0.323709336,0.129626428,0.16092857,0.123951131,0.146985324,0.302504291,1.142976274,0.332441951,0.276495833,7.24311E-05,0.000702355,0.549817233,0.981513571,0.320084602,0.596387308,0.420269224,1.146725235,1752.916189,1688.122312,0.635220343,0.89093534,0.000168069,0.000148154,177.91,178.5068182,,
13/10/2016,182.2,0.007358107,0.007700628,0,0.000193099,0.004795225,1.638160307,8.8277E-05,0.000113437,1.01598537,2.549917848,2.66865E-05,0.000128158,0.007663503,0.006484831,0.006685583,0.006599385,1,0.8,-21.6,-0.4,25.9,1.1,-0.6,0,-0.042447,3.21,0,1.793099379,0.033517694,8.414965831,31.47321747,0,0.503871106,1.712164114,0.04459985,0.764162651,2.00809E-05,0.539729055,0.977877386,1.021151806,1788.35694,4.495337603,1,1,-0.16,0.009090909,-1.6,0.118181818,-0.22,-0.113636364,5.4,0.295454545,0.26,-0.090909091,-2.4,-1.07E-15,-0.012,-0.006818182,-0.0216082,-0.007235136,0.68,0.138181818,-4.58414674,-0.683201045,0.971855698,2.664647203,0.346765705,2.145608921,4.78668344,3.406493361,9.679937544,3.430051592,0.002909018,0.123722703,0.162181715,0.180827612,0.459439157,0.19440972,0.162116636,1.103036238,0.47674351,0.311025527,6.73913E-05,0.000680416,0.454313336,0.992245801,0.389680763,0.639704455,0.622524254,1.164278053,1763.360089,1696.849152,1.487519891,1.072898026,0.000201714,0.000154845,178.07,179.0090909,,
14/10/2016,184.8,0.010014494,0.011536249,0,4.72829E-05,1.322309726,1.927178369,2.47E-06,0.000122893,1.0067858,2.500892148,2.66865E-05,0.000129791,0.008198617,0.006940036,0.007547985,0.00712376,1,0.3,-3.4,1.5,-12.9,0.9,0,0,-0.004986,-0.57,0,0,0.653257105,1.137394903,0.698604703,4.617809006,0.06383619,0.613706661,0.50378522,0.00125456,2.01227E-05,2.51018589,0.00041023,2.194648179,1780.77466,0.180524359,1,1,-0.16,-0.022727273,-0.02,-5.85E-16,0.04,-0.05,1.2,0.313636364,0.66,-0.027272727,-2.94,-0.013636364,0,-0.006818182,-0.0148018,-0.007948091,0.498,0.144545455,0,-0.683201045,0.788406089,2.64192611,0.291004268,2.169326093,2.654654196,3.379556193,9.110298599,3.193563209,0.926470819,0.333623112,0.117929531,0.175151866,0.556941375,0.222214903,0.148271378,1.038183948,0.201236586,0.250972453,3.51965E-05,0.00066672,0.745073423,1.098701064,0.254131011,0.627369691,0.761295394,1.256857749,1767.078736,1705.215327,1.080218227,1.081081542,0.000125364,0.000156478,179.63,179.6386364,,
17/10/2016,186.9,0.016869172,0.014536306,0,0.000495782,1.435421137,2.295726974,2.47E-06,0.00015573,1.032756678,2.260952761,2.66865E-05,0.00015227,0.009140947,0.007476967,0.008787648,0.007521367,1,0.7,0.6,-0.8,-15.1,1.2,0,0,-0.012212,0.09,0,0.039888261,2.716719693,0.079798376,0.424913846,0,0.033785859,0.071748621,0.010990497,0.02952944,8.02618E-05,0.530878832,0.092436524,0.215132332,1776.381166,0.061020355,1,1,0.06,0.045454545,0.02,0.022727273,-0.06,-0.072727273,-1.74,-0.3,0.62,0.054545455,8.53E-15,-0.004545455,0,-0.006818182,-0.0154182,-0.008700409,0.644,0.140454545,0,-0.683201045,0.53153371,2.613903712,0.72784411,2.235591881,2.666479248,3.259577922,7.682590703,3.153657479,0.926470819,0.333623112,0.12165239,0.176284245,0.571291099,0.217089237,0.13387838,1.034351481,0.177796646,0.250027181,2.61111E-05,0.000670368,0.830888044,1.071001888,0.235865871,0.629837097,0.787237927,1.241166962,1771.524283,1713.09012,1.050723368,1.076543259,0.0001582,0.000178956,181.45,180.3159091,,
18/10/2016,188.8,0.012799563,0.010702948,0,0.000324975,1.230939323,1.612241253,2.88E-19,0.000220724,1.033827352,2.258735779,2.66865E-05,0.00015269,0.01085542,0.007485632,0.009983049,0.007381019,1,0.2,0.5,0,-2.6,-0.1,0.8,0,-0.004347,-0.93,0,0.029968491,0.347176098,0.079798376,0.901668051,0,0.078220646,0.032949945,0.163460119,0.011234367,8.02618E-05,1.466713817,0.377216897,1.716104181,1794.256992,1.002554064,1,1,0.2,0.027272727,-1.86,0.054545455,0.06,-0.172727273,-2.46,-1.64E-15,0.7,0.054545455,-1.22,0.036363636,0,-0.002727273,-0.014516,-0.009344636,0.488,0.081818182,0,-1.041851532,0.473962367,1.937878275,0.766610112,2.219053543,1.969364897,2.995940298,6.738912638,3.176271813,0.926470819,0.333623112,0.135990201,0.179606834,0.524350845,0.2091214,0.166531676,1.039800102,0.161866788,0.249403026,4.11544E-05,0.000622632,1.119076662,1.076090265,0.31084229,0.644321788,1.120806709,1.311872217,1778.121743,1721.069325,1.218451851,1.079603033,0.000220724,0.000179377,183.98,180.8272727,,
19/10/2016,188.3,0.011401599,0.012575671,7.22268E-05,0,1.130601947,1.542011495,1.44454E-05,0.000212228,1.015718563,2.301004303,2.99695E-05,0.000147243,0.011688587,0.007690025,0.01141036,0.007776413,1,-0.2,1.7,1,3.3,-0.5,-0.6,0,-0.004637,-0.87,0,0.718954438,0.895252099,1.600098772,0.173508319,0,0.035409584,0.005285412,0.212634948,0.038779819,0,0.017640637,0.047865813,0.063608006,1796.260484,0.012454354,1,1,0.36,0.036363636,-4.44,0.122727273,0.26,-0.113636364,-0.28,0.104545455,0.52,0.009090909,-0.08,-0.127272727,0,-0.002727273,-0.0137258,-0.009763409,0.186,0.110454545,0,-1.041851532,0.516382114,1.9426127,0.929184538,2.229408158,2.262411252,2.950871732,6.734382478,3.119045598,0.923561801,0.220890955,0.143024677,0.180075873,0.487170951,0.203689429,0.187094127,1.048211261,0.168992168,0.251161003,4.01454E-05,0.000531194,1.013029646,0.986614938,0.29916137,0.638507072,1.042128901,1.077955239,1787.206048,1729.092846,1.150378147,1.079985743,0.000226673,0.000177213,186.2,181.3159091,,
20/10/2016,186.85,0.006297649,0.006340223,4.43602E-05,0,1.180648722,1.860920536,2.33174E-05,0.000173608,1.014471342,2.454877999,3.19859E-05,0.000136842,0.011476496,0.007682749,0.011138279,0.007724339,1,0,9,0.3,-1.3,-1.8,10.4,0,-0.004929,-0.66,0,1.426687421,0.375420564,4.185816233,1.574702634,0,0,0.171805446,0.011181756,0.066273894,0,0.272427994,0.01890631,0.191487064,1812.545762,0.814571309,1,1,0.2,0.022727273,1.68,0.445454545,0.4,-0.022727273,-5.72,-0.1,-0.06,-0.063636364,2.12,0.481818182,0,-0.002727273,-0.0062222,-0.010573805,-0.588,0.078636364,0,-1.041851532,0.443099722,1.984792631,0.997565112,2.232739341,1.416581332,3.128187028,0.754679511,3.186153387,0.923561801,0.220890955,0.042250456,0.142119721,0.179099217,0.176765448,0.180410508,1.044354816,0.029414416,0.224413208,3.61293E-05,0.000492548,0.959569434,0.998954148,0.107367155,0.635346621,0.876195953,1.08337076,1792.043813,1736.414828,0.414224888,0.946052811,0.000196925,0.000168828,187.13,181.5977273,,
21/10/2016,187,0.013400213,0.011410407,0,0.000259172,1.089206949,1.486966156,2.33174E-05,0.000215986,0.766005076,2.006983201,3.19859E-05,0.000110226,0.012153639,0.008234919,0.011113111,0.00819258,1,-0.2,7.9,0.5,-1.7,-1,-8.7,0,-0.005222,-0.41,0,0.102345583,0.62523747,0.182109741,0.130643339,2.321858516,0.07015665,0.188837683,0.023017526,0.142420895,0.005140936,0.007610873,7.22448E-05,0.007968833,1784.915148,2.359749898,1,1,0.1,0.027272727,3.94,0.918181818,0.2,-0.022727273,-3.48,-0.086363636,-0.44,-0.15,0.38,0.086363636,0,-0.002727273,-0.0062694,-0.010949895,-0.556,0.037727273,0,-1.041851532,0.463568839,1.396878834,0.991961185,2.085757051,1.2255243,2.638889665,0.641087238,3.033670519,0.464371703,0.326429978,0.043514548,0.134450622,0.094125421,0.185316722,0.084256969,0.914687458,0.057647683,0.226101724,0.001060292,0.000725313,0.459054431,0.998740632,0.107299558,0.632795411,0.438860083,1.080424772,1792.87191,1741.850474,0.850069996,1.021524822,0.000239303,0.000142212,187.57,181.8113636,,
24/10/2016,189.3,0.007928316,0.007706917,0,3.52E-06,1.092107309,1.814350949,2.33174E-05,0.000117534,0.773284791,2.024288461,3.11934E-05,0.000110386,0.010365468,0.008053025,0.009747233,0.007938599,1,-1,0.3,-1.1,4.5,-0.2,5,0,-0.016739,-0.32,0,0.008686772,0.467354765,0.99716554,6.913307149,0,0.049553391,2.1016E-05,0.902993136,0.063221224,2.00915E-05,0.220734793,0.224567073,0.131949818,1791.102206,0.119737448,1,1,-0.24,0.009090909,3.88,0.927272727,0.14,-0.1,0.44,0.159090909,-0.72,-0.204545455,1.38,0.313636364,0,-0.002727273,-0.0071748,-0.011741364,-0.638,-0.203636364,0,-1.041851532,0.457328541,1.154269721,0.542088199,2.106256959,1.408997732,2.668394135,1.938765898,3.322847135,0.464371703,0.325774121,0.046668054,0.13306663,0.0797799,0.183073206,0.262657497,0.694477657,0.06438604,0.202325945,0.001048258,0.000724165,0.397025623,0.967000608,0.133725668,0.362771138,0.42222358,1.028930169,1795.816118,1748.794787,0.861813415,0.905485934,0.000140851,0.000141579,188.05,182.3545455,,
25/10/2016,197,0.00813287,0.007387949,0,8.71008E-05,0.906372048,1.883878418,2.33174E-05,6.99593E-05,0.76351595,2.092125921,3.11934E-05,0.000106053,0.009432129,0.008253583,0.009084233,0.008077443,1,-1.3,8.1,0.3,-1.8,0.7,-6.1,0,-0.004999,0.44,0,0.622580747,0.005734865,0.081983747,0.015336104,0,0.002894664,0.00210073,0.078287312,0.113423057,0.004818339,0.001287097,0.144874742,0.066584618,1809.361534,1.028774367,1,1,-0.54,-0.104545455,5.4,1.090909091,0.2,-0.009090909,0.6,-0.15,-0.56,-0.127272727,8.53E-15,0.036363636,0,-0.002727273,-0.0073052,-0.011769477,-0.364,-0.212727273,0,-1.041851532,0.575850992,1.048752285,0.473799952,1.520260593,1.409434807,2.430453544,1.761499509,3.322843669,0.464371703,0.325774121,0.031602858,0.104226258,0.073610057,0.182606952,0.245622936,0.480650192,0.084823778,0.201954079,0.001995873,0.00094227,0.103940279,0.809492049,0.087257237,0.368939773,0.092319668,0.692101884,1798.837027,1755.757455,0.867057475,0.898840025,9.32767E-05,0.000137246,189.69,183.3772727,,
26/10/2016,196.3,0.006119713,0.007153347,0,8.62E-07,1.337825876,2.458918142,8.87E-06,7.01317E-05,0.763647083,2.09240768,3.1145E-05,0.000106092,0.008375752,0.008306495,0.007999768,0.008141007,1,0.1,-10.7,-0.1,-0.8,1.3,-0.1,0,-0.004594,0.78,0,0.319796751,3.804643205,1.819728809,3.163568829,0,0.000133102,0.035230882,0.018984734,0.113423057,0.000180382,0.196915667,0.030388032,0.01902455,1836.582952,2.229859588,1,1,-0.48,-0.040909091,2.92,0.190909091,-0.02,-0.045454545,-0.22,-0.290909091,-0.2,-0.095454545,0.1,0.031818182,0,-0.002727273,-0.0072966,-0.011877332,-0.034,-0.093636364,0,-1.041851532,0.496019455,1.051765696,1.055678174,1.671773132,1.453360814,2.47577241,2.359511611,3.415551139,0.464371703,0.325774121,0.024547562,0.101958531,0.079599151,0.184056542,0.206892893,0.480447392,0.099752425,0.206906757,0.00203195,0.000927614,0.139795285,0.806737542,0.083761681,0.324322287,0.083402977,0.692757813,1806.90152,1763.715148,1.310538522,0.99550311,7.90038E-05,0.000137237,191.29,184.3795455,,
27/10/2016,197.4,0.008318155,0.00848805,0,5.47181E-05,1.478715041,2.366091891,2.86E-19,8.10753E-05,0.760309159,2.172977333,3.1145E-05,0.000102239,0.008779853,0.008531114,0.008429334,0.008348439,1,0.8,-9.3,-0.1,-1.4,-2.1,9.7,0,-0.00419,1.12,0,0.69501287,2.033866129,0.832851986,0.619632279,0,0.038354861,0.016421518,1.612246469,0.000228474,4.99E-06,0.004771011,0.08951727,0.000498603,1839.851248,0.031611812,1,1,-0.32,-0.063636364,-0.74,0.2,-0.1,0.022727273,-0.24,-0.418181818,-0.26,-0.045454545,-0.04,0.168181818,0,-0.002727273,-0.0071488,-0.011254136,0.322,-0.025454545,0,-1.041851532,0.349684545,1.07321313,1.387367287,1.028475344,0.782767965,2.086434993,2.16849754,3.296140542,0.464371703,0.324607687,0.032218534,0.10237399,0.048522366,0.175223469,0.527105836,0.289698478,0.086543341,0.188858235,0.002032947,0.000722497,0.086263888,0.801109005,0.097883872,0.322818698,0.045205284,0.687174776,1812.362618,1770.816079,1.153946623,0.917456916,8.10753E-05,0.000133384,193.4,184.8977273,,
28/10/2016,198.3,0.007972777,0.00745694,0,7.59277E-05,1.274279827,1.657672706,2.86E-19,4.44264E-05,0.742609859,2.274421986,3.1145E-05,9.65355E-05,0.007694366,0.008452542,0.00763864,0.00826375,1,0,-1.1,-0.3,0.6,-0.6,-5.2,0,-0.003788,0.83,0,0.69501287,1.389559008,0.491772805,1.784313159,0.006009255,0.018005674,0.659121641,0.232012918,0.000633072,0.000500937,0.038068973,0.096852512,0.109185568,1838.577198,0.004798531,1,1,-0.28,-0.095454545,-2.54,0.331818182,-0.26,0.036363636,0.22,-0.659090909,-0.18,-0.045454545,0.66,-0.790909091,0,-0.002727273,-0.006862,-0.011197227,0.57,0.131363636,0,-1.041851532,0.468218002,0.994361155,1.540231594,0.999247083,0.844700578,2.107800938,2.499231504,3.376557143,0.001201851,0.324880835,0.021788338,0.102432064,0.142579157,0.199823692,0.568904914,0.298717051,0.058185777,0.186985238,0.001104948,0.000745039,0.092355508,0.795224305,0.117239926,0.273628704,0.065448631,0.681832357,1823.095028,1776.838201,0.682956349,0.837851298,4.44264E-05,0.00012768,195.66,185.4727273,,
01/11/2016,194.65,0.006516099,0.005220413,0,2.51027E-05,1.178868713,1.429114501,2.86E-19,4.87423E-05,0.8124713,2.375837657,2.64931E-05,9.76765E-05,0.007411923,0.008320566,0.00714134,0.008044887,1,1.1,-5.7,-2.3,51,1.6,-4.1,0.02,-0.014386,2.37,110.4039472,8.926658171,3.984312436,3.410091788,1.476423728,0,0.004759959,0.396183749,3.571826956,2.146845041,0.001128728,2.567690894,0.480243408,3.014740065,1845.789404,0.153275123,1,1,0.14,-0.013636364,-3.74,-0.059090909,-0.5,-0.1,9.52,2.054545455,0.18,0.077272727,-1.16,-0.731818182,0.004,-0.001818182,-0.0063914,-0.011324591,1.108,0.285,22.08078944,3.976509705,2.251812282,1.351732706,2.243623129,0.949004064,1.327285827,2.206562315,1.41185482,3.422722911,0.001201851,0.317549555,0.012829652,0.093436606,0.221811704,0.213919188,1.102671678,0.450160306,0.47491054,0.268167686,0.001326675,0.000675645,0.561746729,0.76324117,0.168375193,0.295216469,0.642006681,0.675035668,1834.032467,1782.2827,0.689663884,0.783568821,4.87423E-05,0.00012417,196.73,186.1022727,,
04/11/2016,205.2,0.005134188,0.004352733,0,0.000171342,1.293576076,1.801350386,2.86E-19,6.55906E-05,0.811077367,2.189905978,2.64931E-05,0.000105172,0.006812186,0.008248617,0.006534297,0.007887856,1,0.8,0.7,-0.3,-45.9,0.3,-1,0,-0.008485,3.95,0,8.125249078,0.005720416,0.046347776,0.032878289,0.005999949,0.047653659,0.544023132,0.019762591,1.185144027,0.001128728,6.602611072,1.600367209,4.402683546,1812.85961,3.240559338,1,1,0.56,-0.009090909,-5.22,0.090909091,-0.62,-0.15,0.7,-0.090909091,0.1,0.081818182,-0.14,-0.654545455,0.004,-0.001818182,-0.0070886,-0.010749545,1.81,0.364090909,22.08078944,3.976509705,3.752345948,1.683824623,2.243620239,0.927984642,1.320158633,2.034425924,1.415363257,3.253467892,0.002401841,0.31782228,0.021781451,0.089834542,0.330196184,0.235323849,1.090966734,0.44376719,0.689254734,0.315765778,0.000588753,0.00072695,1.882011524,0.839456818,0.459473686,0.334120079,1.509226467,0.725019561,1834.732082,1786.399262,1.132020878,0.928756432,6.55906E-05,0.000131665,198.37,187.1545455,,
07/11/2016,210.1,0.009935735,0.010282275,2.91135E-05,0,1.09025893,1.560314833,5.82E-06,6.54182E-05,0.799228344,2.32989612,2.78164E-05,9.7958E-05,0.007575391,0.008494423,0.007160082,0.00814922,1,0,12.5,2.4,2.8,-0.6,10.6,0,-0.001835,-3.8,0,0.780703411,0.606530328,0.186594724,0.368203787,0,0.018940651,0.834998961,1.46009652,0.827599005,0.000500937,3.647637143,4.832773248,3.590999944,1809.92556,0.02623675,1,1,0.54,-0.004545455,-0.58,0.440909091,-0.12,-0.068181818,1.42,0.331818182,-0.28,0.027272727,2,0.277272727,0.004,-0.001818182,-0.0065368,-0.010468909,0.894,0.255,22.08078944,3.976509705,3.84452728,1.622326226,1.603997663,0.935874997,0.993531816,1.998919251,0.856290248,3.088374124,0.002401841,0.31782228,0.025542961,0.07554904,0.4901498,0.268384263,1.379189091,0.509180047,0.832089924,0.341779762,0.000652864,0.000747663,2.572155819,1.000874157,1.419950729,0.535034186,2.223621545,0.88627402,1829.400604,1789.879757,0.691296311,0.911326114,7.12409E-05,0.000125774,201.13,188.4136364,,
08/11/2016,202.05,0.021780829,0.012229484,0.001315329,0,-1.54194218,3.379167901,0.000268888,5.44746E-05,-0.411827231,3.354241046,8.76041E-05,9.7958E-05,0.010267925,0.009251901,0.007908369,0.008431653,1,-0.3,-8.9,-0.4,-5.7,-0.1,-2.8,0,0.000643,0.03,0,0.116351414,1.310053807,4.000266687,0.939188177,0,0.000934457,0.018428815,0.050747255,0.068261072,0,0.058718949,0.141721561,0.123110414,1802.556173,0.16646104,1,1,0.32,0.022727273,-0.5,-0.177272727,-0.18,-0.118181818,0.56,-0.204545455,0.12,0.018181818,-0.5,0.263636364,0.004,-0.001818182,-0.0055702,-0.010053773,0.676,0.288636364,22.08078944,3.976509705,3.728794989,1.284459887,1.459235199,0.968914591,1.627014756,2.159730277,0.920201428,3.124775054,0.002401841,0.31782228,0.01805888,0.075439038,0.49055126,0.26922104,1.066889248,0.510321178,0.845696443,0.34453544,0.000651866,0.000736481,2.582945406,0.978716279,1.430391588,0.528789199,2.248143908,0.86527957,1821.941589,1792.237782,0.718266156,0.873932711,0.000323363,0.000185562,202.06,189.3068182,,
09/11/2016,204.5,0.036671459,0.036675095,0,0,-1.681762909,3.708251744,0.000268888,3.9289E-05,-0.423270908,3.422124061,8.76041E-05,9.60442E-05,0.016007662,0.010591857,0.013752,0.009720259,1,-0.4,3.9,-1.1,2.2,0.1,1.9,0,0.001245,-4.36,0,0.630602969,3.32166852,12.43841617,3.330143797,0,0.013129339,1.154331116,1.655973915,0.541649529,0.000500937,2.400995381,1.213030678,2.180010468,1762.690661,5.001631366,1,1,0.24,-0.013636364,0.5,-0.140909091,-0.34,-0.090909091,0.88,-0.018181818,0.26,0.004545455,0.92,0.404545455,0.004,-0.001818182,-0.0045636,-0.009589273,-0.362,0.016363636,22.08078944,3.976509705,3.715913009,1.279660255,1.845657101,1.107261661,4.016343429,2.724066168,1.229367555,3.246268648,0.00119999,0.31782228,0.017083613,0.073989633,0.589593155,0.32168705,1.351681447,0.549323781,0.953899735,0.353467861,0.000651866,0.00065854,3.055530688,1.083350193,1.653627221,0.544070189,2.662308888,0.961374278,1806.764282,1793.062211,1.717632723,1.095693592,0.000308177,0.000183648,203.3,190.4181818,,
10/11/2016,195.55,0.023041167,0.020004326,0.001012774,0,-1.369070407,2.178743361,0.000471443,3.42685E-05,-0.727241337,3.101518061,0.000132509,9.60442E-05,0.019312676,0.011393251,0.016708783,0.010340329,1,0.2,-9.8,-0.8,8.5,0,-9.2,0,0.001847,0.36,0,0.535500841,0.956129993,0.085621646,0.459075491,0,0.086134991,0.038812265,18.88808757,0.358897625,0,0.022311187,0.037984667,0.076270909,1804.542188,5.506295893,1,1,0.06,0,-0.32,-0.531818182,-0.04,-0.109090909,-7.62,0.486363636,-0.06,0.018181818,-0.1,-0.518181818,0,-0.001818182,-0.001317,-0.009075227,-0.764,0.065909091,0,3.976509705,2.037681543,1.301512663,1.240020613,1.146930228,3.351449401,2.52678524,1.025897908,3.245718155,0.00119999,0.316646446,0.033358619,0.062400557,0.518118858,0.321872881,4.41493357,1.373939665,0.596310252,0.367842532,0.00042612,0.000656482,2.546454746,1.038125768,1.565175472,0.517165102,2.074615056,0.964392199,1798.514838,1796.171518,2.788236877,1.335350684,0.000505712,0.000228553,203.48,191.0613636,,
